38143e-9,23939e-9,5599e-9,13233e-9,895e-9,12762e-9
23167e-9,32573e-9,14488e-9,22344e-9,1352e-9,29199e-9
6682e-8,80042e-9,65601e-9,46323e-9,3639e-9,97959e-9
111243e-9,21857e-8,240037e-9,180779e-9,7008e-9,290014e-9
858662e-9,859293e-9,0.00140947,0.001499977,21757e-9,0.001626778
0.003462552,0.002568266,0.004549612,0.010335275,92647e-9,0.00555337
0.020052254,0.009404414,0.016896357,0.059572426,345838e-9,0.019405028
0.015476785,0.019009631,0.038162115,0.118991833,901157e-9,0.043105825
0.185179973,0.052633216,0.098439255,0.311792166,0.002902819,0.107425909
0.231640804,0.138273748,0.234805879,0.826686376,0.008506866,0.274358009
0.434884995,0.248084045,0.423939868,1.376682345,0.018222421,0.503831031
1.626671381,1.385397625,2.199752965,6.482954552,0.134475861,2.747003211
3.943680333,4.006001283,6.358675651,15.42247857,0.432399526,8.032592964
7.033034088,8.773549425,16.248178615,37.75854217,1.013727544,20.028461035
